case_type,date,count
Vaccinated Deaths per 10000,"Saturday, 15 April, 2023",0.000355499
Unvaccinated Deaths per 10000,"Sunday, 16 April, 2023",0.002208674
Vaccinated Deaths per 10000,"Sunday, 16 April, 2023",0.001066496
Unvaccinated Deaths per 10000,"Monday, 17 April, 2023",0.002208705
Vaccinated Deaths per 10000,"Monday, 17 April, 2023",0.000355498
Unvaccinated Deaths per 10000,"Tuesday, 18 April, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 18 April, 2023",0.000355498
Unvaccinated Deaths per 10000,"Wednesday, 19 April, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 19 April, 2023",0.000355497
Unvaccinated Deaths per 10000,"Thursday, 20 April, 2023",0
Vaccinated Deaths per 10000,"Thursday, 20 April, 2023",0
Unvaccinated Deaths per 10000,"Friday, 21 April, 2023",0.002208759
Vaccinated Deaths per 10000,"Friday, 21 April, 2023",0.000355497
Unvaccinated Deaths per 10000,"Saturday, 22 April, 2023",0.004417526
Vaccinated Deaths per 10000,"Saturday, 22 April, 2023",0.000710993
Unvaccinated Deaths per 10000,"Sunday, 23 April, 2023",0.002208767
Vaccinated Deaths per 10000,"Sunday, 23 April, 2023",0.000355496
Unvaccinated Deaths per 10000,"Monday, 24 April, 2023",0
Vaccinated Deaths per 10000,"Monday, 24 April, 2023",0.000355496
Unvaccinated Deaths per 10000,"Tuesday, 25 April, 2023",0.002208778
Vaccinated Deaths per 10000,"Tuesday, 25 April, 2023",0.001421984
Unvaccinated Deaths per 10000,"Wednesday, 26 April, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 26 April, 2023",0.000355496
Unvaccinated Deaths per 10000,"Thursday, 27 April, 2023",0
Vaccinated Deaths per 10000,"Thursday, 27 April, 2023",0.000355496
Unvaccinated Deaths per 10000,"Friday, 28 April, 2023",0
Vaccinated Deaths per 10000,"Friday, 28 April, 2023",0.000710989
Unvaccinated Deaths per 10000,"Saturday, 29 April, 2023",0
Vaccinated Deaths per 10000,"Saturday, 29 April, 2023",0.001777469
Unvaccinated Deaths per 10000,"Sunday, 30 April, 2023",0
Vaccinated Deaths per 10000,"Sunday, 30 April, 2023",0.000710986
Unvaccinated Deaths per 10000,"Monday, 1 May, 2023",0
Vaccinated Deaths per 10000,"Monday, 1 May, 2023",0.001066478
Unvaccinated Deaths per 10000,"Tuesday, 2 May, 2023",0.002208922
Vaccinated Deaths per 10000,"Tuesday, 2 May, 2023",0.000355492
Unvaccinated Deaths per 10000,"Wednesday, 3 May, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 3 May, 2023",0.000710984
Unvaccinated Deaths per 10000,"Thursday, 4 May, 2023",0
Vaccinated Deaths per 10000,"Thursday, 4 May, 2023",0.000355492
Unvaccinated Deaths per 10000,"Friday, 5 May, 2023",0
Vaccinated Deaths per 10000,"Friday, 5 May, 2023",0.000710981
Unvaccinated Deaths per 10000,"Saturday, 6 May, 2023",0
Vaccinated Deaths per 10000,"Saturday, 6 May, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 7 May, 2023",0.002209022
Vaccinated Deaths per 10000,"Sunday, 7 May, 2023",0.001421959
Unvaccinated Deaths per 10000,"Monday, 8 May, 2023",0.004418088
Vaccinated Deaths per 10000,"Monday, 8 May, 2023",0.001066467
Unvaccinated Deaths per 10000,"Tuesday, 9 May, 2023",0.002209172
Vaccinated Deaths per 10000,"Tuesday, 9 May, 2023",0.002488401
Unvaccinated Deaths per 10000,"Wednesday, 10 May, 2023",0.002209233
Vaccinated Deaths per 10000,"Wednesday, 10 May, 2023",0.000710968
Unvaccinated Deaths per 10000,"Thursday, 11 May, 2023",0.002209253
Vaccinated Deaths per 10000,"Thursday, 11 May, 2023",0
Unvaccinated Deaths per 10000,"Friday, 12 May, 2023",0.002209275
Vaccinated Deaths per 10000,"Friday, 12 May, 2023",0.001421933
Unvaccinated Deaths per 10000,"Saturday, 13 May, 2023",0
Vaccinated Deaths per 10000,"Saturday, 13 May, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 14 May, 2023",0
Vaccinated Deaths per 10000,"Sunday, 14 May, 2023",0.001421928
Unvaccinated Deaths per 10000,"Monday, 15 May, 2023",0.002209328
Vaccinated Deaths per 10000,"Monday, 15 May, 2023",0.001421927
Unvaccinated Deaths per 10000,"Tuesday, 16 May, 2023",0.002209337
Vaccinated Deaths per 10000,"Tuesday, 16 May, 2023",0.000710963
Unvaccinated Deaths per 10000,"Wednesday, 17 May, 2023",0.002209346
Vaccinated Deaths per 10000,"Wednesday, 17 May, 2023",0.000710963
Unvaccinated Deaths per 10000,"Thursday, 18 May, 2023",0.006628077
Vaccinated Deaths per 10000,"Thursday, 18 May, 2023",0.000710962
Unvaccinated Deaths per 10000,"Friday, 19 May, 2023",0
Vaccinated Deaths per 10000,"Friday, 19 May, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 20 May, 2023",0
Vaccinated Deaths per 10000,"Saturday, 20 May, 2023",0.00035548
Unvaccinated Deaths per 10000,"Sunday, 21 May, 2023",0.00220941
Vaccinated Deaths per 10000,"Sunday, 21 May, 2023",0.001066439
Unvaccinated Deaths per 10000,"Monday, 22 May, 2023",0
Vaccinated Deaths per 10000,"Monday, 22 May, 2023",0.001777397
Unvaccinated Deaths per 10000,"Tuesday, 23 May, 2023",0.002209531
Vaccinated Deaths per 10000,"Tuesday, 23 May, 2023",0.000355477
Unvaccinated Deaths per 10000,"Wednesday, 24 May, 2023",0.002209568
Vaccinated Deaths per 10000,"Wednesday, 24 May, 2023",0.000355476
Unvaccinated Deaths per 10000,"Thursday, 25 May, 2023",0.002209682
Vaccinated Deaths per 10000,"Thursday, 25 May, 2023",0.000710945
Unvaccinated Deaths per 10000,"Friday, 26 May, 2023",0
Vaccinated Deaths per 10000,"Friday, 26 May, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 27 May, 2023",0
Vaccinated Deaths per 10000,"Saturday, 27 May, 2023",0.001421885
Unvaccinated Deaths per 10000,"Sunday, 28 May, 2023",0
Vaccinated Deaths per 10000,"Sunday, 28 May, 2023",0
Unvaccinated Deaths per 10000,"Monday, 29 May, 2023",0.002209767
Vaccinated Deaths per 10000,"Monday, 29 May, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 30 May, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 30 May, 2023",0.00177735
Unvaccinated Deaths per 10000,"Wednesday, 31 May, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 31 May, 2023",0.000355468
Unvaccinated Deaths per 10000,"Thursday, 1 June, 2023",0
Vaccinated Deaths per 10000,"Thursday, 1 June, 2023",0
Unvaccinated Deaths per 10000,"Friday, 2 June, 2023",0.004419865
Vaccinated Deaths per 10000,"Friday, 2 June, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 3 June, 2023",0.002209946
Vaccinated Deaths per 10000,"Saturday, 3 June, 2023",0.001066397
Unvaccinated Deaths per 10000,"Sunday, 4 June, 2023",0
Vaccinated Deaths per 10000,"Sunday, 4 June, 2023",0
Unvaccinated Deaths per 10000,"Monday, 5 June, 2023",0
Vaccinated Deaths per 10000,"Monday, 5 June, 2023",0.000355465
Unvaccinated Deaths per 10000,"Tuesday, 6 June, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 6 June, 2023",0.000355465
Unvaccinated Deaths per 10000,"Wednesday, 7 June, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 7 June, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 8 June, 2023",0
Vaccinated Deaths per 10000,"Thursday, 8 June, 2023",0.000710928
Unvaccinated Deaths per 10000,"Friday, 9 June, 2023",0.002210024
Vaccinated Deaths per 10000,"Friday, 9 June, 2023",0.001421855
Unvaccinated Deaths per 10000,"Saturday, 10 June, 2023",0
Vaccinated Deaths per 10000,"Saturday, 10 June, 2023",0.000355464
Unvaccinated Deaths per 10000,"Sunday, 11 June, 2023",0
Vaccinated Deaths per 10000,"Sunday, 11 June, 2023",0
Unvaccinated Deaths per 10000,"Monday, 12 June, 2023",0
Vaccinated Deaths per 10000,"Monday, 12 June, 2023",0.00106639
Unvaccinated Deaths per 10000,"Tuesday, 13 June, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 13 June, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 14 June, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 14 June, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 15 June, 2023",0
Vaccinated Deaths per 10000,"Thursday, 15 June, 2023",0.000710924
Unvaccinated Deaths per 10000,"Friday, 16 June, 2023",0
Vaccinated Deaths per 10000,"Friday, 16 June, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 17 June, 2023",0.002210136
Vaccinated Deaths per 10000,"Saturday, 17 June, 2023",0.000355461
Unvaccinated Deaths per 10000,"Sunday, 18 June, 2023",0
Vaccinated Deaths per 10000,"Sunday, 18 June, 2023",0.000710921
Unvaccinated Deaths per 10000,"Monday, 19 June, 2023",0.002210165
Vaccinated Deaths per 10000,"Monday, 19 June, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 20 June, 2023",0.004420359
Vaccinated Deaths per 10000,"Tuesday, 20 June, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 21 June, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 21 June, 2023",0.00035546
Unvaccinated Deaths per 10000,"Thursday, 22 June, 2023",0
Vaccinated Deaths per 10000,"Thursday, 22 June, 2023",0.00035546
Unvaccinated Deaths per 10000,"Friday, 23 June, 2023",0
Vaccinated Deaths per 10000,"Friday, 23 June, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 24 June, 2023",0
Vaccinated Deaths per 10000,"Saturday, 24 June, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 25 June, 2023",0
Vaccinated Deaths per 10000,"Sunday, 25 June, 2023",0
Unvaccinated Deaths per 10000,"Monday, 26 June, 2023",0
Vaccinated Deaths per 10000,"Monday, 26 June, 2023",0.000355458
Unvaccinated Deaths per 10000,"Tuesday, 27 June, 2023",0.002210252
Vaccinated Deaths per 10000,"Tuesday, 27 June, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 28 June, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 28 June, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 29 June, 2023",0
Vaccinated Deaths per 10000,"Thursday, 29 June, 2023",0
Unvaccinated Deaths per 10000,"Friday, 30 June, 2023",0
Vaccinated Deaths per 10000,"Friday, 30 June, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 1 July, 2023",0.002210271
Vaccinated Deaths per 10000,"Saturday, 1 July, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 2 July, 2023",0
Vaccinated Deaths per 10000,"Sunday, 2 July, 2023",0
Unvaccinated Deaths per 10000,"Monday, 3 July, 2023",0
Vaccinated Deaths per 10000,"Monday, 3 July, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 4 July, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 4 July, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 5 July, 2023",0.002210289
Vaccinated Deaths per 10000,"Wednesday, 5 July, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 6 July, 2023",0
Vaccinated Deaths per 10000,"Thursday, 6 July, 2023",0.000710913
Unvaccinated Deaths per 10000,"Friday, 7 July, 2023",0
Vaccinated Deaths per 10000,"Friday, 7 July, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 8 July, 2023",0
Vaccinated Deaths per 10000,"Saturday, 8 July, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 9 July, 2023",0
Vaccinated Deaths per 10000,"Sunday, 9 July, 2023",0
Unvaccinated Deaths per 10000,"Monday, 10 July, 2023",0
Vaccinated Deaths per 10000,"Monday, 10 July, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 11 July, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 11 July, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 12 July, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 12 July, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 13 July, 2023",0
Vaccinated Deaths per 10000,"Thursday, 13 July, 2023",0.000355456
Unvaccinated Deaths per 10000,"Friday, 14 July, 2023",0
Vaccinated Deaths per 10000,"Friday, 14 July, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 15 July, 2023",0
Vaccinated Deaths per 10000,"Saturday, 15 July, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 16 July, 2023",0
Vaccinated Deaths per 10000,"Sunday, 16 July, 2023",0
Unvaccinated Deaths per 10000,"Monday, 17 July, 2023",0
Vaccinated Deaths per 10000,"Monday, 17 July, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 18 July, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 18 July, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 19 July, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 19 July, 2023",0.000355453
Unvaccinated Deaths per 10000,"Thursday, 20 July, 2023",0
Vaccinated Deaths per 10000,"Thursday, 20 July, 2023",0.000355453
Unvaccinated Deaths per 10000,"Friday, 21 July, 2023",0
Vaccinated Deaths per 10000,"Friday, 21 July, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 22 July, 2023",0
Vaccinated Deaths per 10000,"Saturday, 22 July, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 23 July, 2023",0
Vaccinated Deaths per 10000,"Sunday, 23 July, 2023",0
Unvaccinated Deaths per 10000,"Monday, 24 July, 2023",0
Vaccinated Deaths per 10000,"Monday, 24 July, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 25 July, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 25 July, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 26 July, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 26 July, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 27 July, 2023",0
Vaccinated Deaths per 10000,"Thursday, 27 July, 2023",0
Unvaccinated Deaths per 10000,"Friday, 28 July, 2023",0
Vaccinated Deaths per 10000,"Friday, 28 July, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 29 July, 2023",0
Vaccinated Deaths per 10000,"Saturday, 29 July, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 30 July, 2023",0.002210464
Vaccinated Deaths per 10000,"Sunday, 30 July, 2023",0
Unvaccinated Deaths per 10000,"Monday, 31 July, 2023",0
Vaccinated Deaths per 10000,"Monday, 31 July, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 1 August, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 1 August, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 2 August, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 2 August, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 3 August, 2023",0
Vaccinated Deaths per 10000,"Thursday, 3 August, 2023",0
Unvaccinated Deaths per 10000,"Friday, 4 August, 2023",0
Vaccinated Deaths per 10000,"Friday, 4 August, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 5 August, 2023",0
Vaccinated Deaths per 10000,"Saturday, 5 August, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 6 August, 2023",0
Vaccinated Deaths per 10000,"Sunday, 6 August, 2023",0
Unvaccinated Deaths per 10000,"Monday, 7 August, 2023",0
Vaccinated Deaths per 10000,"Monday, 7 August, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 8 August, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 8 August, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 9 August, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 9 August, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 10 August, 2023",0
Vaccinated Deaths per 10000,"Thursday, 10 August, 2023",0
Unvaccinated Deaths per 10000,"Friday, 11 August, 2023",0
Vaccinated Deaths per 10000,"Friday, 11 August, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 12 August, 2023",0
Vaccinated Deaths per 10000,"Saturday, 12 August, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 13 August, 2023",0
Vaccinated Deaths per 10000,"Sunday, 13 August, 2023",0
Unvaccinated Deaths per 10000,"Monday, 14 August, 2023",0
Vaccinated Deaths per 10000,"Monday, 14 August, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 15 August, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 15 August, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 16 August, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 16 August, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 17 August, 2023",0
Vaccinated Deaths per 10000,"Thursday, 17 August, 2023",0
Unvaccinated Deaths per 10000,"Friday, 18 August, 2023",0
Vaccinated Deaths per 10000,"Friday, 18 August, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 19 August, 2023",0
Vaccinated Deaths per 10000,"Saturday, 19 August, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 20 August, 2023",0
Vaccinated Deaths per 10000,"Sunday, 20 August, 2023",0
Unvaccinated Deaths per 10000,"Monday, 21 August, 2023",0
Vaccinated Deaths per 10000,"Monday, 21 August, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 22 August, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 22 August, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 23 August, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 23 August, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 24 August, 2023",0
Vaccinated Deaths per 10000,"Thursday, 24 August, 2023",0
Unvaccinated Deaths per 10000,"Friday, 25 August, 2023",0
Vaccinated Deaths per 10000,"Friday, 25 August, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 26 August, 2023",0
Vaccinated Deaths per 10000,"Saturday, 26 August, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 27 August, 2023",0
Vaccinated Deaths per 10000,"Sunday, 27 August, 2023",0
Unvaccinated Deaths per 10000,"Monday, 28 August, 2023",0
Vaccinated Deaths per 10000,"Monday, 28 August, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 29 August, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 29 August, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 30 August, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 30 August, 2023",0.00035545
Unvaccinated Deaths per 10000,"Thursday, 31 August, 2023",0
Vaccinated Deaths per 10000,"Thursday, 31 August, 2023",0
Unvaccinated Deaths per 10000,"Friday, 1 September, 2023",0
Vaccinated Deaths per 10000,"Friday, 1 September, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 2 September, 2023",0
Vaccinated Deaths per 10000,"Saturday, 2 September, 2023",0.00035545
Unvaccinated Deaths per 10000,"Sunday, 3 September, 2023",0
Vaccinated Deaths per 10000,"Sunday, 3 September, 2023",0
Unvaccinated Deaths per 10000,"Monday, 4 September, 2023",0
Vaccinated Deaths per 10000,"Monday, 4 September, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 5 September, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 5 September, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 6 September, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 6 September, 2023",0.000355449
Unvaccinated Deaths per 10000,"Thursday, 7 September, 2023",0
Vaccinated Deaths per 10000,"Thursday, 7 September, 2023",0.000355449
Unvaccinated Deaths per 10000,"Friday, 8 September, 2023",0
Vaccinated Deaths per 10000,"Friday, 8 September, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 9 September, 2023",0
Vaccinated Deaths per 10000,"Saturday, 9 September, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 10 September, 2023",0
Vaccinated Deaths per 10000,"Sunday, 10 September, 2023",0
Unvaccinated Deaths per 10000,"Monday, 11 September, 2023",0
Vaccinated Deaths per 10000,"Monday, 11 September, 2023",0.000710897
Unvaccinated Deaths per 10000,"Tuesday, 12 September, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 12 September, 2023",0.000355448
Unvaccinated Deaths per 10000,"Wednesday, 13 September, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 13 September, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 14 September, 2023",0
Vaccinated Deaths per 10000,"Thursday, 14 September, 2023",0
Unvaccinated Deaths per 10000,"Friday, 15 September, 2023",0
Vaccinated Deaths per 10000,"Friday, 15 September, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 16 September, 2023",0
Vaccinated Deaths per 10000,"Saturday, 16 September, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 17 September, 2023",0
Vaccinated Deaths per 10000,"Sunday, 17 September, 2023",0
Unvaccinated Deaths per 10000,"Monday, 18 September, 2023",0
Vaccinated Deaths per 10000,"Monday, 18 September, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 19 September, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 19 September, 2023",0
Unvaccinated Deaths per 10000,"Wednesday, 20 September, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 20 September, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 21 September, 2023",0.002210663
Vaccinated Deaths per 10000,"Thursday, 21 September, 2023",0
Unvaccinated Deaths per 10000,"Friday, 22 September, 2023",0
Vaccinated Deaths per 10000,"Friday, 22 September, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 23 September, 2023",0
Vaccinated Deaths per 10000,"Saturday, 23 September, 2023",0
Unvaccinated Deaths per 10000,"Sunday, 24 September, 2023",0
Vaccinated Deaths per 10000,"Sunday, 24 September, 2023",0.000355447
Unvaccinated Deaths per 10000,"Monday, 25 September, 2023",0
Vaccinated Deaths per 10000,"Monday, 25 September, 2023",0
Unvaccinated Deaths per 10000,"Tuesday, 26 September, 2023",0
Vaccinated Deaths per 10000,"Tuesday, 26 September, 2023",0.000355447
Unvaccinated Deaths per 10000,"Wednesday, 27 September, 2023",0
Vaccinated Deaths per 10000,"Wednesday, 27 September, 2023",0
Unvaccinated Deaths per 10000,"Thursday, 28 September, 2023",0
Vaccinated Deaths per 10000,"Thursday, 28 September, 2023",0
Unvaccinated Deaths per 10000,"Friday, 29 September, 2023",0
Vaccinated Deaths per 10000,"Friday, 29 September, 2023",0
Unvaccinated Deaths per 10000,"Saturday, 30 September, 2023",0
Vaccinated Deaths per 10000,"Saturday, 30 September, 2023",0
