date,vax_brand,count
"Wednesday, 1 June, 2022",Cansino,43
"Wednesday, 1 June, 2022",Pfizer,6064
"Wednesday, 1 June, 2022",Sinopharm,0
"Wednesday, 1 June, 2022",Sinovac,256
"Thursday, 2 June, 2022",AstraZeneca,43
"Thursday, 2 June, 2022",Cansino,7
"Thursday, 2 June, 2022",Pfizer,7519
"Thursday, 2 June, 2022",Sinopharm,0
"Thursday, 2 June, 2022",Sinovac,300
"Friday, 3 June, 2022",AstraZeneca,37
"Friday, 3 June, 2022",Cansino,59
"Friday, 3 June, 2022",Pfizer,10743
"Friday, 3 June, 2022",Sinopharm,0
"Friday, 3 June, 2022",Sinovac,406
"Saturday, 4 June, 2022",AstraZeneca,40
"Saturday, 4 June, 2022",Cansino,0
"Saturday, 4 June, 2022",Pfizer,8968
"Saturday, 4 June, 2022",Sinopharm,9
"Saturday, 4 June, 2022",Sinovac,393
"Sunday, 5 June, 2022",AstraZeneca,32
"Sunday, 5 June, 2022",Cansino,5
"Sunday, 5 June, 2022",Pfizer,5531
"Sunday, 5 June, 2022",Sinopharm,0
"Sunday, 5 June, 2022",Sinovac,273
"Monday, 6 June, 2022",AstraZeneca,12
"Monday, 6 June, 2022",Cansino,3
"Monday, 6 June, 2022",Pfizer,2487
"Monday, 6 June, 2022",Sinopharm,2
"Monday, 6 June, 2022",Sinovac,183
"Tuesday, 7 June, 2022",AstraZeneca,17
"Tuesday, 7 June, 2022",Cansino,97
"Tuesday, 7 June, 2022",Pfizer,6671
"Tuesday, 7 June, 2022",Sinopharm,1
"Tuesday, 7 June, 2022",Sinovac,567
"Wednesday, 8 June, 2022",AstraZeneca,30
"Wednesday, 8 June, 2022",Cansino,11
"Wednesday, 8 June, 2022",Pfizer,6816
"Wednesday, 8 June, 2022",Sinopharm,2
"Wednesday, 8 June, 2022",Sinovac,367
"Thursday, 9 June, 2022",AstraZeneca,40
"Thursday, 9 June, 2022",Cansino,286
"Thursday, 9 June, 2022",Pfizer,9344
"Thursday, 9 June, 2022",Sinopharm,2
"Thursday, 9 June, 2022",Sinovac,454
"Friday, 10 June, 2022",AstraZeneca,38
"Friday, 10 June, 2022",Cansino,423
"Friday, 10 June, 2022",Pfizer,12888
"Friday, 10 June, 2022",Sinopharm,1
"Friday, 10 June, 2022",Sinovac,586
"Saturday, 11 June, 2022",AstraZeneca,38
"Saturday, 11 June, 2022",Cansino,8
"Saturday, 11 June, 2022",Pfizer,12025
"Saturday, 11 June, 2022",Sinopharm,3
"Saturday, 11 June, 2022",Sinovac,1178
"Sunday, 12 June, 2022",AstraZeneca,54
"Sunday, 12 June, 2022",Cansino,1
"Sunday, 12 June, 2022",Pfizer,8448
"Sunday, 12 June, 2022",Sinopharm,0
"Sunday, 12 June, 2022",Sinovac,348
"Monday, 13 June, 2022",AstraZeneca,19
"Monday, 13 June, 2022",Cansino,8
"Monday, 13 June, 2022",Pfizer,7883
"Monday, 13 June, 2022",Sinopharm,4
"Monday, 13 June, 2022",Sinovac,334
"Tuesday, 14 June, 2022",AstraZeneca,43
"Tuesday, 14 June, 2022",Cansino,40
"Tuesday, 14 June, 2022",Pfizer,8004
"Tuesday, 14 June, 2022",Sinopharm,1
"Tuesday, 14 June, 2022",Sinovac,314
"Wednesday, 15 June, 2022",AstraZeneca,46
"Wednesday, 15 June, 2022",Cansino,7
"Wednesday, 15 June, 2022",Pfizer,9704
"Wednesday, 15 June, 2022",Sinopharm,3
"Wednesday, 15 June, 2022",Sinovac,265
"Thursday, 16 June, 2022",AstraZeneca,39
"Thursday, 16 June, 2022",Cansino,70
"Thursday, 16 June, 2022",Pfizer,12608
"Thursday, 16 June, 2022",Sinopharm,1
"Thursday, 16 June, 2022",Sinovac,296
"Friday, 17 June, 2022",AstraZeneca,19
"Friday, 17 June, 2022",Cansino,17
"Friday, 17 June, 2022",Pfizer,17824
"Friday, 17 June, 2022",Sinopharm,3
"Friday, 17 June, 2022",Sinovac,369
"Saturday, 18 June, 2022",AstraZeneca,51
"Saturday, 18 June, 2022",Cansino,6
"Saturday, 18 June, 2022",Pfizer,16544
"Saturday, 18 June, 2022",Sinopharm,1
"Saturday, 18 June, 2022",Sinovac,357
"Sunday, 19 June, 2022",AstraZeneca,29
"Sunday, 19 June, 2022",Cansino,1
"Sunday, 19 June, 2022",Pfizer,10803
"Sunday, 19 June, 2022",Sinopharm,0
"Sunday, 19 June, 2022",Sinovac,210
"Monday, 20 June, 2022",AstraZeneca,23
"Monday, 20 June, 2022",Cansino,13
"Monday, 20 June, 2022",Pfizer,7767
"Monday, 20 June, 2022",Sinopharm,4
"Monday, 20 June, 2022",Sinovac,241
"Tuesday, 21 June, 2022",AstraZeneca,36
"Tuesday, 21 June, 2022",Cansino,22
"Tuesday, 21 June, 2022",Pfizer,7914
"Tuesday, 21 June, 2022",Sinopharm,3
"Tuesday, 21 June, 2022",Sinovac,258
"Wednesday, 22 June, 2022",AstraZeneca,36
"Wednesday, 22 June, 2022",Cansino,135
"Wednesday, 22 June, 2022",Pfizer,10244
"Wednesday, 22 June, 2022",Sinopharm,6
"Wednesday, 22 June, 2022",Sinovac,298
"Thursday, 23 June, 2022",AstraZeneca,62
"Thursday, 23 June, 2022",Cansino,3
"Thursday, 23 June, 2022",Pfizer,13712
"Thursday, 23 June, 2022",Sinopharm,0
"Thursday, 23 June, 2022",Sinovac,303
"Friday, 24 June, 2022",AstraZeneca,79
"Friday, 24 June, 2022",Cansino,30
"Friday, 24 June, 2022",Pfizer,19679
"Friday, 24 June, 2022",Sinopharm,2
"Friday, 24 June, 2022",Sinovac,515
"Saturday, 25 June, 2022",AstraZeneca,52
"Saturday, 25 June, 2022",Cansino,2
"Saturday, 25 June, 2022",Pfizer,13208
"Saturday, 25 June, 2022",Sinopharm,2
"Saturday, 25 June, 2022",Sinovac,378
"Sunday, 26 June, 2022",AstraZeneca,26
"Sunday, 26 June, 2022",Cansino,1
"Sunday, 26 June, 2022",Pfizer,7751
"Sunday, 26 June, 2022",Sinopharm,1
"Sunday, 26 June, 2022",Sinovac,231
"Monday, 27 June, 2022",AstraZeneca,76
"Monday, 27 June, 2022",Cansino,1
"Monday, 27 June, 2022",Pfizer,5682
"Monday, 27 June, 2022",Sinopharm,5
"Monday, 27 June, 2022",Sinovac,332
"Tuesday, 28 June, 2022",AstraZeneca,113
"Tuesday, 28 June, 2022",Cansino,5
"Tuesday, 28 June, 2022",Pfizer,5540
"Tuesday, 28 June, 2022",Sinopharm,2
"Tuesday, 28 June, 2022",Sinovac,321
"Wednesday, 29 June, 2022",AstraZeneca,73
"Wednesday, 29 June, 2022",Cansino,9
"Wednesday, 29 June, 2022",Pfizer,5484
"Wednesday, 29 June, 2022",Sinopharm,0
"Wednesday, 29 June, 2022",Sinovac,243
"Thursday, 30 June, 2022",AstraZeneca,88
"Thursday, 30 June, 2022",Cansino,176
"Thursday, 30 June, 2022",Pfizer,7980
"Thursday, 30 June, 2022",Sinopharm,4
"Thursday, 30 June, 2022",Sinovac,303
"Friday, 1 July, 2022",AstraZeneca,69
"Friday, 1 July, 2022",Cansino,2
"Friday, 1 July, 2022",Pfizer,9621
"Friday, 1 July, 2022",Sinopharm,1
"Friday, 1 July, 2022",Sinovac,294
"Saturday, 2 July, 2022",AstraZeneca,60
"Saturday, 2 July, 2022",Cansino,0
"Saturday, 2 July, 2022",Pfizer,8711
"Saturday, 2 July, 2022",Sinopharm,6
"Saturday, 2 July, 2022",Sinovac,283
"Sunday, 3 July, 2022",AstraZeneca,103
"Sunday, 3 July, 2022",Cansino,72
"Sunday, 3 July, 2022",Pfizer,7682
"Sunday, 3 July, 2022",Sinopharm,0
"Sunday, 3 July, 2022",Sinovac,163
"Monday, 4 July, 2022",AstraZeneca,97
"Monday, 4 July, 2022",Cansino,134
"Monday, 4 July, 2022",Pfizer,6879
"Monday, 4 July, 2022",Sinopharm,3
"Monday, 4 July, 2022",Sinovac,241
"Tuesday, 5 July, 2022",AstraZeneca,88
"Tuesday, 5 July, 2022",Cansino,113
"Tuesday, 5 July, 2022",Pfizer,8609
"Tuesday, 5 July, 2022",Sinopharm,5
"Tuesday, 5 July, 2022",Sinovac,222
"Wednesday, 6 July, 2022",AstraZeneca,96
"Wednesday, 6 July, 2022",Cansino,116
"Wednesday, 6 July, 2022",Pfizer,10393
"Wednesday, 6 July, 2022",Sinopharm,0
"Wednesday, 6 July, 2022",Sinovac,216
"Thursday, 7 July, 2022",AstraZeneca,153
"Thursday, 7 July, 2022",Cansino,19
"Thursday, 7 July, 2022",Pfizer,16021
"Thursday, 7 July, 2022",Sinopharm,2
"Thursday, 7 July, 2022",Sinovac,256
"Friday, 8 July, 2022",AstraZeneca,110
"Friday, 8 July, 2022",Cansino,6
"Friday, 8 July, 2022",Pfizer,19347
"Friday, 8 July, 2022",Sinopharm,0
"Friday, 8 July, 2022",Sinovac,306
"Saturday, 9 July, 2022",AstraZeneca,124
"Saturday, 9 July, 2022",Cansino,0
"Saturday, 9 July, 2022",Pfizer,12296
"Saturday, 9 July, 2022",Sinopharm,4
"Saturday, 9 July, 2022",Sinovac,394
"Sunday, 10 July, 2022",AstraZeneca,76
"Sunday, 10 July, 2022",Cansino,1
"Sunday, 10 July, 2022",Pfizer,5445
"Sunday, 10 July, 2022",Sinopharm,0
"Sunday, 10 July, 2022",Sinovac,132
"Monday, 11 July, 2022",AstraZeneca,107
"Monday, 11 July, 2022",Cansino,0
"Monday, 11 July, 2022",Pfizer,4999
"Monday, 11 July, 2022",Sinopharm,0
"Monday, 11 July, 2022",Sinovac,177
"Tuesday, 12 July, 2022",AstraZeneca,211
"Tuesday, 12 July, 2022",Cansino,3
"Tuesday, 12 July, 2022",Pfizer,10236
"Tuesday, 12 July, 2022",Sinopharm,2
"Tuesday, 12 July, 2022",Sinovac,430
"Wednesday, 13 July, 2022",AstraZeneca,237
"Wednesday, 13 July, 2022",Cansino,11
"Wednesday, 13 July, 2022",Pfizer,12453
"Wednesday, 13 July, 2022",Sinopharm,9
"Wednesday, 13 July, 2022",Sinovac,610
"Thursday, 14 July, 2022",AstraZeneca,308
"Thursday, 14 July, 2022",Cansino,104
"Thursday, 14 July, 2022",Pfizer,15996
"Thursday, 14 July, 2022",Sinopharm,1
"Thursday, 14 July, 2022",Sinovac,548
"Friday, 15 July, 2022",AstraZeneca,280
"Friday, 15 July, 2022",Cansino,11
"Friday, 15 July, 2022",Pfizer,21650
"Friday, 15 July, 2022",Sinopharm,2
"Friday, 15 July, 2022",Sinovac,765
"Saturday, 16 July, 2022",AstraZeneca,464
"Saturday, 16 July, 2022",Cansino,40
"Saturday, 16 July, 2022",Pfizer,18632
"Saturday, 16 July, 2022",Sinopharm,1
"Saturday, 16 July, 2022",Sinovac,585
"Sunday, 17 July, 2022",AstraZeneca,339
"Sunday, 17 July, 2022",Cansino,6
"Sunday, 17 July, 2022",Pfizer,12533
"Sunday, 17 July, 2022",Sinopharm,0
"Sunday, 17 July, 2022",Sinovac,290
"Monday, 18 July, 2022",AstraZeneca,288
"Monday, 18 July, 2022",Cansino,129
"Monday, 18 July, 2022",Pfizer,12020
"Monday, 18 July, 2022",Sinopharm,2
"Monday, 18 July, 2022",Sinovac,511
"Tuesday, 19 July, 2022",AstraZeneca,245
"Tuesday, 19 July, 2022",Cansino,11
"Tuesday, 19 July, 2022",Pfizer,13232
"Tuesday, 19 July, 2022",Sinopharm,0
"Tuesday, 19 July, 2022",Sinovac,491
"Wednesday, 20 July, 2022",AstraZeneca,311
"Wednesday, 20 July, 2022",Cansino,249
"Wednesday, 20 July, 2022",Pfizer,14667
"Wednesday, 20 July, 2022",Sinopharm,0
"Wednesday, 20 July, 2022",Sinovac,596
"Thursday, 21 July, 2022",AstraZeneca,321
"Thursday, 21 July, 2022",Cansino,26
"Thursday, 21 July, 2022",Pfizer,19267
"Thursday, 21 July, 2022",Sinopharm,1
"Thursday, 21 July, 2022",Sinovac,584
"Friday, 22 July, 2022",AstraZeneca,355
"Friday, 22 July, 2022",Cansino,25
"Friday, 22 July, 2022",Pfizer,21911
"Friday, 22 July, 2022",Sinopharm,1
"Friday, 22 July, 2022",Sinovac,482
"Saturday, 23 July, 2022",AstraZeneca,359
"Saturday, 23 July, 2022",Cansino,32
"Saturday, 23 July, 2022",Pfizer,17793
"Saturday, 23 July, 2022",Sinopharm,3
"Saturday, 23 July, 2022",Sinovac,433
"Sunday, 24 July, 2022",AstraZeneca,241
"Sunday, 24 July, 2022",Cansino,56
"Sunday, 24 July, 2022",Pfizer,12529
"Sunday, 24 July, 2022",Sinopharm,3
"Sunday, 24 July, 2022",Sinovac,239
"Monday, 25 July, 2022",AstraZeneca,310
"Monday, 25 July, 2022",Cansino,27
"Monday, 25 July, 2022",Pfizer,14268
"Monday, 25 July, 2022",Sinopharm,10
"Monday, 25 July, 2022",Sinovac,498
"Tuesday, 26 July, 2022",AstraZeneca,248
"Tuesday, 26 July, 2022",Cansino,72
"Tuesday, 26 July, 2022",Pfizer,16135
"Tuesday, 26 July, 2022",Sinopharm,8
"Tuesday, 26 July, 2022",Sinovac,412
"Wednesday, 27 July, 2022",AstraZeneca,281
"Wednesday, 27 July, 2022",Cansino,251
"Wednesday, 27 July, 2022",Pfizer,13361
"Wednesday, 27 July, 2022",Sinopharm,2
"Wednesday, 27 July, 2022",Sinovac,367
"Thursday, 28 July, 2022",AstraZeneca,338
"Thursday, 28 July, 2022",Cansino,10
"Thursday, 28 July, 2022",Pfizer,16296
"Thursday, 28 July, 2022",Sinopharm,6
"Thursday, 28 July, 2022",Sinovac,202
"Friday, 29 July, 2022",AstraZeneca,252
"Friday, 29 July, 2022",Cansino,49
"Friday, 29 July, 2022",Pfizer,19213
"Friday, 29 July, 2022",Sinopharm,5
"Friday, 29 July, 2022",Sinovac,397
"Saturday, 30 July, 2022",AstraZeneca,205
"Saturday, 30 July, 2022",Cansino,5
"Saturday, 30 July, 2022",Pfizer,10538
"Saturday, 30 July, 2022",Sinopharm,2
"Saturday, 30 July, 2022",Sinovac,317
"Sunday, 31 July, 2022",AstraZeneca,232
"Sunday, 31 July, 2022",Cansino,41
"Sunday, 31 July, 2022",Pfizer,8614
"Sunday, 31 July, 2022",Sinopharm,0
"Sunday, 31 July, 2022",Sinovac,220
"Monday, 1 August, 2022",AstraZeneca,1
"Monday, 1 August, 2022",Cansino,40
"Monday, 1 August, 2022",Pfizer,8196
"Monday, 1 August, 2022",Sinopharm,5
"Monday, 1 August, 2022",Sinovac,272
"Tuesday, 2 August, 2022",AstraZeneca,2
"Tuesday, 2 August, 2022",Cansino,84
"Tuesday, 2 August, 2022",Pfizer,8774
"Tuesday, 2 August, 2022",Sinopharm,5
"Tuesday, 2 August, 2022",Sinovac,264
"Wednesday, 3 August, 2022",AstraZeneca,10
"Wednesday, 3 August, 2022",Cansino,58
"Wednesday, 3 August, 2022",Pfizer,8924
"Wednesday, 3 August, 2022",Sinopharm,3
"Wednesday, 3 August, 2022",Sinovac,255
"Thursday, 4 August, 2022",AstraZeneca,19
"Thursday, 4 August, 2022",Cansino,20
"Thursday, 4 August, 2022",Pfizer,10449
"Thursday, 4 August, 2022",Sinopharm,4
"Thursday, 4 August, 2022",Sinovac,508
"Friday, 5 August, 2022",AstraZeneca,0
"Friday, 5 August, 2022",Cansino,71
"Friday, 5 August, 2022",Pfizer,11626
"Friday, 5 August, 2022",Sinopharm,4
"Friday, 5 August, 2022",Sinovac,259
"Saturday, 6 August, 2022",AstraZeneca,0
"Saturday, 6 August, 2022",Cansino,1
"Saturday, 6 August, 2022",Pfizer,8193
"Saturday, 6 August, 2022",Sinopharm,3
"Saturday, 6 August, 2022",Sinovac,295
"Sunday, 7 August, 2022",AstraZeneca,9
"Sunday, 7 August, 2022",Cansino,17
"Sunday, 7 August, 2022",Pfizer,4532
"Sunday, 7 August, 2022",Sinopharm,4
"Sunday, 7 August, 2022",Sinovac,131
"Monday, 8 August, 2022",AstraZeneca,2
"Monday, 8 August, 2022",Cansino,4
"Monday, 8 August, 2022",Pfizer,6151
"Monday, 8 August, 2022",Sinopharm,5
"Monday, 8 August, 2022",Sinovac,208
"Tuesday, 9 August, 2022",AstraZeneca,1
"Tuesday, 9 August, 2022",Cansino,59
"Tuesday, 9 August, 2022",Pfizer,6799
"Tuesday, 9 August, 2022",Sinopharm,3
"Tuesday, 9 August, 2022",Sinovac,209
"Wednesday, 10 August, 2022",AstraZeneca,0
"Wednesday, 10 August, 2022",Cansino,341
"Wednesday, 10 August, 2022",Pfizer,6742
"Wednesday, 10 August, 2022",Sinopharm,4
"Wednesday, 10 August, 2022",Sinovac,180
"Thursday, 11 August, 2022",AstraZeneca,0
"Thursday, 11 August, 2022",Cansino,187
"Thursday, 11 August, 2022",Pfizer,7849
"Thursday, 11 August, 2022",Sinopharm,7
"Thursday, 11 August, 2022",Sinovac,200
"Friday, 12 August, 2022",AstraZeneca,1
"Friday, 12 August, 2022",Cansino,4
"Friday, 12 August, 2022",Pfizer,9499
"Friday, 12 August, 2022",Sinopharm,5
"Friday, 12 August, 2022",Sinovac,188
"Saturday, 13 August, 2022",AstraZeneca,1
"Saturday, 13 August, 2022",Cansino,201
"Saturday, 13 August, 2022",Pfizer,6795
"Saturday, 13 August, 2022",Sinopharm,2
"Saturday, 13 August, 2022",Sinovac,176
"Sunday, 14 August, 2022",AstraZeneca,0
"Sunday, 14 August, 2022",Cansino,2
"Sunday, 14 August, 2022",Pfizer,4201
"Sunday, 14 August, 2022",Sinopharm,2
"Sunday, 14 August, 2022",Sinovac,100
"Monday, 15 August, 2022",AstraZeneca,0
"Monday, 15 August, 2022",Cansino,0
"Monday, 15 August, 2022",Pfizer,4402
"Monday, 15 August, 2022",Sinopharm,3
"Monday, 15 August, 2022",Sinovac,152
"Tuesday, 16 August, 2022",AstraZeneca,1
"Tuesday, 16 August, 2022",Cansino,0
"Tuesday, 16 August, 2022",Pfizer,4952
"Tuesday, 16 August, 2022",Sinopharm,2
"Tuesday, 16 August, 2022",Sinovac,148
"Wednesday, 17 August, 2022",AstraZeneca,0
"Wednesday, 17 August, 2022",Cansino,0
"Wednesday, 17 August, 2022",Pfizer,5776
"Wednesday, 17 August, 2022",Sinopharm,4
"Wednesday, 17 August, 2022",Sinovac,189
"Thursday, 18 August, 2022",AstraZeneca,0
"Thursday, 18 August, 2022",Cansino,0
"Thursday, 18 August, 2022",Pfizer,7435
"Thursday, 18 August, 2022",Sinopharm,3
"Thursday, 18 August, 2022",Sinovac,166
"Friday, 19 August, 2022",AstraZeneca,1
"Friday, 19 August, 2022",Cansino,0
"Friday, 19 August, 2022",Pfizer,9016
"Friday, 19 August, 2022",Sinopharm,5
"Friday, 19 August, 2022",Sinovac,147
"Saturday, 20 August, 2022",AstraZeneca,0
"Saturday, 20 August, 2022",Cansino,0
"Saturday, 20 August, 2022",Pfizer,5282
"Saturday, 20 August, 2022",Sinopharm,3
"Saturday, 20 August, 2022",Sinovac,182
"Sunday, 21 August, 2022",AstraZeneca,0
"Sunday, 21 August, 2022",Cansino,0
"Sunday, 21 August, 2022",Pfizer,3321
"Sunday, 21 August, 2022",Sinopharm,0
"Sunday, 21 August, 2022",Sinovac,81
"Monday, 22 August, 2022",AstraZeneca,0
"Monday, 22 August, 2022",Cansino,1
"Monday, 22 August, 2022",Pfizer,3876
"Monday, 22 August, 2022",Sinopharm,4
"Monday, 22 August, 2022",Sinovac,140
"Tuesday, 23 August, 2022",AstraZeneca,0
"Tuesday, 23 August, 2022",Cansino,0
"Tuesday, 23 August, 2022",Pfizer,4097
"Tuesday, 23 August, 2022",Sinopharm,9
"Tuesday, 23 August, 2022",Sinovac,126
"Wednesday, 24 August, 2022",AstraZeneca,0
"Wednesday, 24 August, 2022",Cansino,0
"Wednesday, 24 August, 2022",Pfizer,5341
"Wednesday, 24 August, 2022",Sinopharm,0
"Wednesday, 24 August, 2022",Sinovac,87
"Thursday, 25 August, 2022",AstraZeneca,0
"Thursday, 25 August, 2022",Cansino,0
"Thursday, 25 August, 2022",Pfizer,5220
"Thursday, 25 August, 2022",Sinopharm,2
"Thursday, 25 August, 2022",Sinovac,112
"Friday, 26 August, 2022",AstraZeneca,0
"Friday, 26 August, 2022",Cansino,0
"Friday, 26 August, 2022",Pfizer,6179
"Friday, 26 August, 2022",Sinopharm,2
"Friday, 26 August, 2022",Sinovac,136
"Saturday, 27 August, 2022",AstraZeneca,0
"Saturday, 27 August, 2022",Cansino,0
"Saturday, 27 August, 2022",Pfizer,4308
"Saturday, 27 August, 2022",Sinopharm,1
"Saturday, 27 August, 2022",Sinovac,155
"Sunday, 28 August, 2022",AstraZeneca,0
"Sunday, 28 August, 2022",Cansino,0
"Sunday, 28 August, 2022",Pfizer,2266
"Sunday, 28 August, 2022",Sinopharm,0
"Sunday, 28 August, 2022",Sinovac,113
"Monday, 29 August, 2022",AstraZeneca,0
"Monday, 29 August, 2022",Cansino,0
"Monday, 29 August, 2022",Pfizer,3227
"Monday, 29 August, 2022",Sinopharm,7
"Monday, 29 August, 2022",Sinovac,100
"Tuesday, 30 August, 2022",AstraZeneca,0
"Tuesday, 30 August, 2022",Cansino,0
"Tuesday, 30 August, 2022",Pfizer,3828
"Tuesday, 30 August, 2022",Sinopharm,1
"Tuesday, 30 August, 2022",Sinovac,98
"Wednesday, 31 August, 2022",AstraZeneca,0
"Wednesday, 31 August, 2022",Cansino,1
"Wednesday, 31 August, 2022",Pfizer,1385
"Wednesday, 31 August, 2022",Sinopharm,0
"Wednesday, 31 August, 2022",Sinovac,50
"Thursday, 1 September, 2022",AstraZeneca,0
"Thursday, 1 September, 2022",Cansino,1
"Thursday, 1 September, 2022",Pfizer,3716
"Thursday, 1 September, 2022",Sinopharm,4
"Thursday, 1 September, 2022",Sinovac,133
"Friday, 2 September, 2022",AstraZeneca,0
"Friday, 2 September, 2022",Cansino,0
"Friday, 2 September, 2022",Pfizer,4963
"Friday, 2 September, 2022",Sinopharm,2
"Friday, 2 September, 2022",Sinovac,129
"Saturday, 3 September, 2022",AstraZeneca,0
"Saturday, 3 September, 2022",Cansino,0
"Saturday, 3 September, 2022",Pfizer,2580
"Saturday, 3 September, 2022",Sinopharm,1
"Saturday, 3 September, 2022",Sinovac,154
"Sunday, 4 September, 2022",AstraZeneca,0
"Sunday, 4 September, 2022",Cansino,0
"Sunday, 4 September, 2022",Pfizer,1435
"Sunday, 4 September, 2022",Sinopharm,0
"Sunday, 4 September, 2022",Sinovac,69
"Monday, 5 September, 2022",AstraZeneca,0
"Monday, 5 September, 2022",Cansino,0
"Monday, 5 September, 2022",Pfizer,2201
"Monday, 5 September, 2022",Sinopharm,4
"Monday, 5 September, 2022",Sinovac,115
"Tuesday, 6 September, 2022",AstraZeneca,0
"Tuesday, 6 September, 2022",Cansino,0
"Tuesday, 6 September, 2022",Pfizer,2632
"Tuesday, 6 September, 2022",Sinopharm,2
"Tuesday, 6 September, 2022",Sinovac,107
"Wednesday, 7 September, 2022",AstraZeneca,0
"Wednesday, 7 September, 2022",Cansino,0
"Wednesday, 7 September, 2022",Pfizer,3065
"Wednesday, 7 September, 2022",Sinopharm,3
"Wednesday, 7 September, 2022",Sinovac,111
"Thursday, 8 September, 2022",AstraZeneca,0
"Thursday, 8 September, 2022",Cansino,0
"Thursday, 8 September, 2022",Pfizer,4539
"Thursday, 8 September, 2022",Sinopharm,2
"Thursday, 8 September, 2022",Sinovac,102
"Friday, 9 September, 2022",AstraZeneca,0
"Friday, 9 September, 2022",Cansino,0
"Friday, 9 September, 2022",Pfizer,4033
"Friday, 9 September, 2022",Sinopharm,8
"Friday, 9 September, 2022",Sinovac,124
"Saturday, 10 September, 2022",AstraZeneca,0
"Saturday, 10 September, 2022",Cansino,0
"Saturday, 10 September, 2022",Pfizer,2354
"Saturday, 10 September, 2022",Sinopharm,0
"Saturday, 10 September, 2022",Sinovac,97
"Sunday, 11 September, 2022",AstraZeneca,0
"Sunday, 11 September, 2022",Cansino,0
"Sunday, 11 September, 2022",Pfizer,1294
"Sunday, 11 September, 2022",Sinopharm,2
"Sunday, 11 September, 2022",Sinovac,66
"Monday, 12 September, 2022",AstraZeneca,0
"Monday, 12 September, 2022",Cansino,0
"Monday, 12 September, 2022",Pfizer,1687
"Monday, 12 September, 2022",Sinopharm,4
"Monday, 12 September, 2022",Sinovac,106
"Tuesday, 13 September, 2022",AstraZeneca,0
"Tuesday, 13 September, 2022",Cansino,1
"Tuesday, 13 September, 2022",Pfizer,2430
"Tuesday, 13 September, 2022",Sinopharm,4
"Tuesday, 13 September, 2022",Sinovac,93
"Wednesday, 14 September, 2022",AstraZeneca,0
"Wednesday, 14 September, 2022",Cansino,0
"Wednesday, 14 September, 2022",Pfizer,2614
"Wednesday, 14 September, 2022",Sinopharm,0
"Wednesday, 14 September, 2022",Sinovac,95
"Thursday, 15 September, 2022",AstraZeneca,0
"Thursday, 15 September, 2022",Cansino,0
"Thursday, 15 September, 2022",Pfizer,3900
"Thursday, 15 September, 2022",Sinopharm,4
"Thursday, 15 September, 2022",Sinovac,116
"Friday, 16 September, 2022",AstraZeneca,0
"Friday, 16 September, 2022",Cansino,0
"Friday, 16 September, 2022",Pfizer,1305
"Friday, 16 September, 2022",Sinopharm,0
"Friday, 16 September, 2022",Sinovac,57
"Saturday, 17 September, 2022",AstraZeneca,0
"Saturday, 17 September, 2022",Cansino,0
"Saturday, 17 September, 2022",Pfizer,1739
"Saturday, 17 September, 2022",Sinopharm,0
"Saturday, 17 September, 2022",Sinovac,77
"Sunday, 18 September, 2022",AstraZeneca,0
"Sunday, 18 September, 2022",Cansino,0
"Sunday, 18 September, 2022",Pfizer,898
"Sunday, 18 September, 2022",Sinopharm,1
"Sunday, 18 September, 2022",Sinovac,62
"Monday, 19 September, 2022",AstraZeneca,0
"Monday, 19 September, 2022",Cansino,0
"Monday, 19 September, 2022",Pfizer,1510
"Monday, 19 September, 2022",Sinopharm,0
"Monday, 19 September, 2022",Sinovac,97
"Tuesday, 20 September, 2022",AstraZeneca,0
"Tuesday, 20 September, 2022",Cansino,0
"Tuesday, 20 September, 2022",Pfizer,2305
"Tuesday, 20 September, 2022",Sinopharm,5
"Tuesday, 20 September, 2022",Sinovac,82
"Wednesday, 21 September, 2022",AstraZeneca,0
"Wednesday, 21 September, 2022",Cansino,0
"Wednesday, 21 September, 2022",Pfizer,2003
"Wednesday, 21 September, 2022",Sinopharm,3
"Wednesday, 21 September, 2022",Sinovac,84
"Thursday, 22 September, 2022",AstraZeneca,0
"Thursday, 22 September, 2022",Cansino,0
"Thursday, 22 September, 2022",Pfizer,3087
"Thursday, 22 September, 2022",Sinopharm,0
"Thursday, 22 September, 2022",Sinovac,147
"Friday, 23 September, 2022",AstraZeneca,0
"Friday, 23 September, 2022",Cansino,0
"Friday, 23 September, 2022",Pfizer,3883
"Friday, 23 September, 2022",Sinopharm,1
"Friday, 23 September, 2022",Sinovac,90
"Saturday, 24 September, 2022",AstraZeneca,0
"Saturday, 24 September, 2022",Cansino,0
"Saturday, 24 September, 2022",Pfizer,2224
"Saturday, 24 September, 2022",Sinopharm,7
"Saturday, 24 September, 2022",Sinovac,99
"Sunday, 25 September, 2022",AstraZeneca,0
"Sunday, 25 September, 2022",Cansino,0
"Sunday, 25 September, 2022",Pfizer,1158
"Sunday, 25 September, 2022",Sinopharm,5
"Sunday, 25 September, 2022",Sinovac,49
"Monday, 26 September, 2022",AstraZeneca,0
"Monday, 26 September, 2022",Cansino,0
"Monday, 26 September, 2022",Pfizer,1442
"Monday, 26 September, 2022",Sinopharm,0
"Monday, 26 September, 2022",Sinovac,89
"Tuesday, 27 September, 2022",AstraZeneca,0
"Tuesday, 27 September, 2022",Cansino,13
"Tuesday, 27 September, 2022",Pfizer,1790
