date_raw,vax_type,count,percentage,date_full,date,month,year
9/7/2022,Dose 2,27363395,83.79003341,"Saturday, 9 July, 2022",9,7,2022
9/7/2022,Booster 1,16168916,49.51118134,"Saturday, 9 July, 2022",9,7,2022
9/7/2022,Booster 2,160141,0.49037116,"Saturday, 9 July, 2022",9,7,2022
10/7/2022,Dose 1,28075401,85.97028211,"Sunday, 10 July, 2022",10,7,2022
10/7/2022,Dose 2,27365085,83.79520839,"Sunday, 10 July, 2022",10,7,2022
10/7/2022,Booster 1,16169219,49.51210916,"Sunday, 10 July, 2022",10,7,2022
10/7/2022,Booster 2,163319,0.500102581,"Sunday, 10 July, 2022",10,7,2022
11/7/2022,Dose 1,28075500,85.97058526,"Monday, 11 July, 2022",11,7,2022
11/7/2022,Dose 2,27366182,83.79856754,"Monday, 11 July, 2022",11,7,2022
11/7/2022,Booster 1,16169616,49.51332482,"Monday, 11 July, 2022",11,7,2022
11/7/2022,Booster 2,167009,0.511401808,"Monday, 11 July, 2022",11,7,2022
12/7/2022,Dose 1,28075717,85.97124974,"Tuesday, 12 July, 2022",12,7,2022
12/7/2022,Dose 2,27368638,83.80608811,"Tuesday, 12 July, 2022",12,7,2022
12/7/2022,Booster 1,16170613,49.51637776,"Tuesday, 12 July, 2022",12,7,2022
12/7/2022,Booster 2,174231,0.533516448,"Tuesday, 12 July, 2022",12,7,2022
13/7/2022,Dose 1,28076018,85.97217144,"Wednesday, 13 July, 2022",13,7,2022
13/7/2022,Dose 2,27372149,83.81683922,"Wednesday, 13 July, 2022",13,7,2022
13/7/2022,Booster 1,16171723,49.51977671,"Wednesday, 13 July, 2022",13,7,2022
13/7/2022,Booster 2,182640,0.559265826,"Wednesday, 13 July, 2022",13,7,2022
14/7/2022,Dose 1,28076805,85.97458133,"Thursday, 14 July, 2022",14,7,2022
14/7/2022,Dose 2,27376757,83.83094947,"Thursday, 14 July, 2022",14,7,2022
14/7/2022,Booster 1,16173301,49.52460874,"Thursday, 14 July, 2022",14,7,2022
14/7/2022,Booster 2,192726,0.590150381,"Thursday, 14 July, 2022",14,7,2022
15/7/2022,Dose 1,28077465,85.97660233,"Friday, 15 July, 2022",15,7,2022
15/7/2022,Dose 2,27386460,83.86066123,"Friday, 15 July, 2022",15,7,2022
15/7/2022,Booster 1,16174751,49.52904881,"Friday, 15 July, 2022",15,7,2022
15/7/2022,Booster 2,203627,0.623530565,"Friday, 15 July, 2022",15,7,2022
16/7/2022,Dose 1,28078081,85.9784886,"Saturday, 16 July, 2022",16,7,2022
16/7/2022,Dose 2,27396274,83.89071289,"Saturday, 16 July, 2022",16,7,2022
16/7/2022,Booster 1,16175748,49.53210175,"Saturday, 16 July, 2022",16,7,2022
16/7/2022,Booster 2,211953,0.649025786,"Saturday, 16 July, 2022",16,7,2022
17/7/2022,Dose 1,28078545,85.97990942,"Sunday, 17 July, 2022",17,7,2022
17/7/2022,Dose 2,27402434,83.90957556,"Sunday, 17 July, 2022",17,7,2022
17/7/2022,Booster 1,16176588,49.53467393,"Sunday, 17 July, 2022",17,7,2022
17/7/2022,Booster 2,217657,0.666492126,"Sunday, 17 July, 2022",17,7,2022
18/7/2022,Dose 1,28078888,85.98095973,"Monday, 18 July, 2022",18,7,2022
18/7/2022,Dose 2,27405524,83.91903751,"Monday, 18 July, 2022",18,7,2022
18/7/2022,Booster 1,16178007,49.53901908,"Monday, 18 July, 2022",18,7,2022
18/7/2022,Booster 2,225774,0.691347364,"Monday, 18 July, 2022",18,7,2022
19/7/2022,Dose 1,28079245,85.98205291,"Tuesday, 19 July, 2022",19,7,2022
19/7/2022,Dose 2,27408898,83.92936911,"Tuesday, 19 July, 2022",19,7,2022
19/7/2022,Booster 1,16179474,49.54351121,"Tuesday, 19 July, 2022",19,7,2022
19/7/2022,Booster 2,234558,0.718245037,"Tuesday, 19 July, 2022",19,7,2022
20/7/2022,Dose 1,28079745,85.98358397,"Wednesday, 20 July, 2022",20,7,2022
20/7/2022,Dose 2,27412111,83.93920771,"Wednesday, 20 July, 2022",20,7,2022
20/7/2022,Booster 1,16180927,49.54796047,"Wednesday, 20 July, 2022",20,7,2022
20/7/2022,Booster 2,245441,0.751570103,"Wednesday, 20 July, 2022",20,7,2022
21/7/2022,Dose 1,28080198,85.98497111,"Thursday, 21 July, 2022",21,7,2022
21/7/2022,Dose 2,27417749,83.95647195,"Thursday, 21 July, 2022",21,7,2022
21/7/2022,Booster 1,16182905,49.55401735,"Thursday, 21 July, 2022",21,7,2022
21/7/2022,Booster 2,257582,0.788747317,"Thursday, 21 July, 2022",21,7,2022
22/7/2022,Dose 1,28080860,85.98699823,"Friday, 22 July, 2022",22,7,2022
22/7/2022,Dose 2,27426885,83.98444749,"Friday, 22 July, 2022",22,7,2022
22/7/2022,Booster 1,16184413,49.55863503,"Friday, 22 July, 2022",22,7,2022
22/7/2022,Booster 2,269057,0.823885158,"Friday, 22 July, 2022",22,7,2022
23/7/2022,Dose 1,28081909,85.9902104,"Saturday, 23 July, 2022",23,7,2022
23/7/2022,Dose 2,27434962,84.00918024,"Saturday, 23 July, 2022",23,7,2022
23/7/2022,Booster 1,16185466,49.56185944,"Saturday, 23 July, 2022",23,7,2022
23/7/2022,Booster 2,277511,0.849772331,"Saturday, 23 July, 2022",23,7,2022
24/7/2022,Dose 1,28082648,85.99247331,"Sunday, 24 July, 2022",24,7,2022
24/7/2022,Dose 2,27439555,84.02324456,"Sunday, 24 July, 2022",24,7,2022
24/7/2022,Booster 1,16186253,49.56426933,"Sunday, 24 July, 2022",24,7,2022
24/7/2022,Booster 2,284494,0.871155124,"Sunday, 24 July, 2022",24,7,2022
25/7/2022,Dose 1,28082936,85.9933552,"Monday, 25 July, 2022",25,7,2022
25/7/2022,Dose 2,27442869,84.03339243,"Monday, 25 July, 2022",25,7,2022
25/7/2022,Booster 1,16187589,49.56836033,"Monday, 25 July, 2022",25,7,2022
25/7/2022,Booster 2,294694,0.902388761,"Monday, 25 July, 2022",25,7,2022
26/7/2022,Dose 1,28083316,85.9945188,"Tuesday, 26 July, 2022",26,7,2022
26/7/2022,Dose 2,27447470,84.04748125,"Tuesday, 26 July, 2022",26,7,2022
26/7/2022,Booster 1,16189008,49.57270548,"Tuesday, 26 July, 2022",26,7,2022
26/7/2022,Booster 2,305221,0.934623711,"Tuesday, 26 July, 2022",26,7,2022
27/7/2022,Dose 1,28083780,85.99593963,"Wednesday, 27 July, 2022",27,7,2022
27/7/2022,Dose 2,27449987,84.05518861,"Wednesday, 27 July, 2022",27,7,2022
27/7/2022,Booster 1,16190452,49.57712718,"Wednesday, 27 July, 2022",27,7,2022
27/7/2022,Booster 2,315282,0.965431713,"Wednesday, 27 July, 2022",27,7,2022
28/7/2022,Dose 1,28084195,85.99721041,"Thursday, 28 July, 2022",28,7,2022
28/7/2022,Dose 2,27454033,84.06757795,"Thursday, 28 July, 2022",28,7,2022
28/7/2022,Booster 1,16192394,49.58307382,"Thursday, 28 July, 2022",28,7,2022
28/7/2022,Booster 2,325739,0.997452315,"Thursday, 28 July, 2022",28,7,2022
29/7/2022,Dose 1,28084924,85.99944269,"Friday, 29 July, 2022",29,7,2022
29/7/2022,Dose 2,27460560,84.08756442,"Friday, 29 July, 2022",29,7,2022
29/7/2022,Booster 1,16193954,49.58785073,"Friday, 29 July, 2022",29,7,2022
29/7/2022,Booster 2,336848,1.03146942,"Friday, 29 July, 2022",29,7,2022
30/7/2022,Dose 1,28085337,86.00070735,"Saturday, 30 July, 2022",30,7,2022
30/7/2022,Dose 2,27464021,84.09816242,"Saturday, 30 July, 2022",30,7,2022
30/7/2022,Booster 1,16194942,49.5908761,"Saturday, 30 July, 2022",30,7,2022
30/7/2022,Booster 2,343053,1.050469883,"Saturday, 30 July, 2022",30,7,2022
31/7/2022,Dose 1,28086217,86.00340202,"Sunday, 31 July, 2022",31,7,2022
31/7/2022,Dose 2,27466909,84.10700583,"Sunday, 31 July, 2022",31,7,2022
31/7/2022,Booster 1,16195645,49.59302878,"Sunday, 31 July, 2022",31,7,2022
31/7/2022,Booster 2,347724,1.064773051,"Sunday, 31 July, 2022",31,7,2022
1/8/2022,Dose 1,28086426,86.004042,"Monday, 1 August, 2022",1,8,2022
1/8/2022,Dose 2,27468159,84.11083348,"Monday, 1 August, 2022",1,8,2022
1/8/2022,Booster 1,16196696,49.59624706,"Monday, 1 August, 2022",1,8,2022
1/8/2022,Booster 2,353731,1.083167213,"Monday, 1 August, 2022",1,8,2022
2/8/2022,Dose 1,28086818,86.00524235,"Tuesday, 2 August, 2022",2,8,2022
2/8/2022,Dose 2,27469156,84.11388641,"Tuesday, 2 August, 2022",2,8,2022
2/8/2022,Booster 1,16197882,49.59987874,"Tuesday, 2 August, 2022",2,8,2022
2/8/2022,Booster 2,360372,1.103502761,"Tuesday, 2 August, 2022",2,8,2022
3/8/2022,Dose 1,28087361,86.00690508,"Wednesday, 3 August, 2022",3,8,2022
3/8/2022,Dose 2,27470341,84.11751503,"Wednesday, 3 August, 2022",3,8,2022
3/8/2022,Booster 1,16199004,49.60331444,"Wednesday, 3 August, 2022",3,8,2022
3/8/2022,Booster 2,366821,1.12325038,"Wednesday, 3 August, 2022",3,8,2022
4/8/2022,Dose 1,28087804,86.0082616,"Thursday, 4 August, 2022",4,8,2022
4/8/2022,Dose 2,27472547,84.12427007,"Thursday, 4 August, 2022",4,8,2022
4/8/2022,Booster 1,16200396,49.60757691,"Thursday, 4 August, 2022",4,8,2022
4/8/2022,Booster 2,373809,1.144648484,"Thursday, 4 August, 2022",4,8,2022
5/8/2022,Dose 1,28088340,86.0099029,"Friday, 5 August, 2022",5,8,2022
5/8/2022,Dose 2,27475531,84.13340744,"Friday, 5 August, 2022",5,8,2022
5/8/2022,Booster 1,16201708,49.61159442,"Friday, 5 August, 2022",5,8,2022
5/8/2022,Booster 2,380981,1.166610017,"Friday, 5 August, 2022",5,8,2022
6/8/2022,Dose 1,28089321,86.01290684,"Saturday, 6 August, 2022",6,8,2022
6/8/2022,Dose 2,27477913,84.14070141,"Saturday, 6 August, 2022",6,8,2022
6/8/2022,Booster 1,16202523,49.61409005,"Saturday, 6 August, 2022",6,8,2022
6/8/2022,Booster 2,385297,1.179826133,"Saturday, 6 August, 2022",6,8,2022
7/8/2022,Dose 1,28089590,86.01373055,"Sunday, 7 August, 2022",7,8,2022
7/8/2022,Dose 2,27479125,84.1444127,"Sunday, 7 August, 2022",7,8,2022
7/8/2022,Booster 1,16203162,49.61604674,"Sunday, 7 August, 2022",7,8,2022
7/8/2022,Booster 2,387880,1.187735592,"Sunday, 7 August, 2022",7,8,2022
8/8/2022,Dose 1,28089845,86.01451139,"Monday, 8 August, 2022",8,8,2022
8/8/2022,Dose 2,27479838,84.14659599,"Monday, 8 August, 2022",8,8,2022
8/8/2022,Booster 1,16204126,49.61899863,"Monday, 8 August, 2022",8,8,2022
8/8/2022,Booster 2,392327,1.201352845,"Monday, 8 August, 2022",8,8,2022
9/8/2022,Dose 1,28090181,86.01554027,"Tuesday, 9 August, 2022",9,8,2022
9/8/2022,Dose 2,27480554,84.14878847,"Tuesday, 9 August, 2022",9,8,2022
9/8/2022,Booster 1,16205331,49.62268848,"Tuesday, 9 August, 2022",9,8,2022
9/8/2022,Booster 2,397189,1.216240879,"Tuesday, 9 August, 2022",9,8,2022
10/8/2022,Dose 1,28090796,86.01742347,"Wednesday, 10 August, 2022",10,8,2022
10/8/2022,Dose 2,27481638,84.15210781,"Wednesday, 10 August, 2022",10,8,2022
10/8/2022,Booster 1,16206313,49.62569548,"Wednesday, 10 August, 2022",10,8,2022
10/8/2022,Booster 2,402114,1.231321826,"Wednesday, 10 August, 2022",10,8,2022
11/8/2022,Dose 1,28091316,86.01901577,"Thursday, 11 August, 2022",11,8,2022
11/8/2022,Dose 2,27483028,84.15636416,"Thursday, 11 August, 2022",11,8,2022
11/8/2022,Booster 1,16207662,49.62982629,"Thursday, 11 August, 2022",11,8,2022
11/8/2022,Booster 2,407291,1.247174428,"Thursday, 11 August, 2022",11,8,2022
12/8/2022,Dose 1,28091933,86.0209051,"Friday, 12 August, 2022",12,8,2022
12/8/2022,Dose 2,27485006,84.16242104,"Friday, 12 August, 2022",12,8,2022
12/8/2022,Booster 1,16208835,49.63341815,"Friday, 12 August, 2022",12,8,2022
12/8/2022,Booster 2,413224,1.265341993,"Friday, 12 August, 2022",12,8,2022
13/8/2022,Dose 1,28092710,86.02328437,"Saturday, 13 August, 2022",13,8,2022
13/8/2022,Dose 2,27487389,84.16971807,"Saturday, 13 August, 2022",13,8,2022
13/8/2022,Booster 1,16209634,49.63586479,"Saturday, 13 August, 2022",13,8,2022
13/8/2022,Booster 2,416591,1.275652155,"Saturday, 13 August, 2022",13,8,2022
14/8/2022,Dose 1,28092957,86.02404071,"Sunday, 14 August, 2022",14,8,2022
14/8/2022,Dose 2,27488795,84.17402341,"Sunday, 14 August, 2022",14,8,2022
14/8/2022,Booster 1,16210264,49.63779393,"Sunday, 14 August, 2022",14,8,2022
14/8/2022,Booster 2,418613,1.281843764,"Sunday, 14 August, 2022",14,8,2022
15/8/2022,Dose 1,28093177,86.02471438,"Monday, 15 August, 2022",15,8,2022
15/8/2022,Dose 2,27489243,84.17539524,"Monday, 15 August, 2022",15,8,2022
15/8/2022,Booster 1,16211070,49.640262,"Monday, 15 August, 2022",15,8,2022
15/8/2022,Booster 2,421696,1.291284284,"Monday, 15 August, 2022",15,8,2022
16/8/2022,Dose 1,28093382,86.02534212,"Tuesday, 16 August, 2022",16,8,2022
16/8/2022,Dose 2,27489857,84.17727539,"Tuesday, 16 August, 2022",16,8,2022
16/8/2022,Booster 1,16212054,49.64327512,"Tuesday, 16 August, 2022",16,8,2022
16/8/2022,Booster 2,425000,1.301401533,"Tuesday, 16 August, 2022",16,8,2022
17/8/2022,Dose 1,28093699,86.02631281,"Wednesday, 17 August, 2022",17,8,2022
17/8/2022,Dose 2,27490584,84.17950155,"Wednesday, 17 August, 2022",17,8,2022
17/8/2022,Booster 1,16213155,49.64664652,"Wednesday, 17 August, 2022",17,8,2022
17/8/2022,Booster 2,428828,1.313123333,"Wednesday, 17 August, 2022",17,8,2022
18/8/2022,Dose 1,28094104,86.02755297,"Thursday, 18 August, 2022",18,8,2022
18/8/2022,Dose 2,27492382,84.18500724,"Thursday, 18 August, 2022",18,8,2022
18/8/2022,Booster 1,16214387,49.65041905,"Thursday, 18 August, 2022",18,8,2022
18/8/2022,Booster 2,433012,1.325935248,"Thursday, 18 August, 2022",18,8,2022
19/8/2022,Dose 1,28094700,86.02937799,"Friday, 19 August, 2022",19,8,2022
19/8/2022,Dose 2,27495023,84.1930943,"Friday, 19 August, 2022",19,8,2022
19/8/2022,Booster 1,16215553,49.65398949,"Friday, 19 August, 2022",19,8,2022
19/8/2022,Booster 2,437795,1.340581374,"Friday, 19 August, 2022",19,8,2022
20/8/2022,Dose 1,28095095,86.03058753,"Saturday, 20 August, 2022",20,8,2022
20/8/2022,Dose 2,27496431,84.19740577,"Saturday, 20 August, 2022",20,8,2022
20/8/2022,Booster 1,16216286,49.65623402,"Saturday, 20 August, 2022",20,8,2022
20/8/2022,Booster 2,440726,1.349556452,"Saturday, 20 August, 2022",20,8,2022
21/8/2022,Dose 1,28095341,86.03134081,"Sunday, 21 August, 2022",21,8,2022
21/8/2022,Dose 2,27497773,84.20151514,"Sunday, 21 August, 2022",21,8,2022
21/8/2022,Booster 1,16216765,49.65770078,"Sunday, 21 August, 2022",21,8,2022
21/8/2022,Booster 2,442061,1.353644384,"Sunday, 21 August, 2022",21,8,2022
22/8/2022,Dose 1,28095628,86.03221964,"Monday, 22 August, 2022",22,8,2022
22/8/2022,Dose 2,27498238,84.20293902,"Monday, 22 August, 2022",22,8,2022
22/8/2022,Booster 1,16217743,49.66069553,"Monday, 22 August, 2022",22,8,2022
22/8/2022,Booster 2,444353,1.360662766,"Monday, 22 August, 2022",22,8,2022
23/8/2022,Dose 1,28095877,86.03298211,"Tuesday, 23 August, 2022",23,8,2022
23/8/2022,Dose 2,27498609,84.20407507,"Tuesday, 23 August, 2022",23,8,2022
23/8/2022,Booster 1,16218541,49.6631391,"Tuesday, 23 August, 2022",23,8,2022
23/8/2022,Booster 2,447168,1.369282637,"Tuesday, 23 August, 2022",23,8,2022
24/8/2022,Dose 1,28096143,86.03379663,"Wednesday, 24 August, 2022",24,8,2022
24/8/2022,Dose 2,27499039,84.20539178,"Wednesday, 24 August, 2022",24,8,2022
24/8/2022,Booster 1,16219484,49.66602668,"Wednesday, 24 August, 2022",24,8,2022
24/8/2022,Booster 2,450958,1.380888076,"Wednesday, 24 August, 2022",24,8,2022
25/8/2022,Dose 1,28096629,86.03528482,"Thursday, 25 August, 2022",25,8,2022
25/8/2022,Dose 2,27499846,84.20786292,"Thursday, 25 August, 2022",25,8,2022
25/8/2022,Booster 1,16220552,49.66929703,"Thursday, 25 August, 2022",25,8,2022
25/8/2022,Booster 2,453931,1.389991763,"Thursday, 25 August, 2022",25,8,2022
26/8/2022,Dose 1,28097160,86.03691081,"Friday, 26 August, 2022",26,8,2022
26/8/2022,Dose 2,27501146,84.21184367,"Friday, 26 August, 2022",26,8,2022
26/8/2022,Booster 1,16221477,49.67212949,"Friday, 26 August, 2022",26,8,2022
26/8/2022,Booster 2,457494,1.400902101,"Friday, 26 August, 2022",26,8,2022
27/8/2022,Dose 1,28097509,86.03797949,"Saturday, 27 August, 2022",27,8,2022
27/8/2022,Dose 2,27502655,84.21646441,"Saturday, 27 August, 2022",27,8,2022
27/8/2022,Booster 1,16222160,49.67422092,"Saturday, 27 August, 2022",27,8,2022
27/8/2022,Booster 2,459417,1.40679056,"Saturday, 27 August, 2022",27,8,2022
28/8/2022,Dose 1,28097718,86.03861947,"Sunday, 28 August, 2022",28,8,2022
28/8/2022,Dose 2,27503317,84.21849154,"Sunday, 28 August, 2022",28,8,2022
28/8/2022,Booster 1,16222695,49.67585916,"Sunday, 28 August, 2022",28,8,2022
28/8/2022,Booster 2,460390,1.409770004,"Sunday, 28 August, 2022",28,8,2022
29/8/2022,Dose 1,28097942,86.03930539,"Monday, 29 August, 2022",29,8,2022
29/8/2022,Dose 2,27503613,84.21939793,"Monday, 29 August, 2022",29,8,2022
29/8/2022,Booster 1,16223567,49.67852932,"Monday, 29 August, 2022",29,8,2022
29/8/2022,Booster 2,462332,1.415716644,"Monday, 29 August, 2022",29,8,2022
30/8/2022,Dose 1,28098093,86.03976777,"Tuesday, 30 August, 2022",30,8,2022
30/8/2022,Dose 2,27503872,84.22019102,"Tuesday, 30 August, 2022",30,8,2022
30/8/2022,Booster 1,16224321,49.68083816,"Tuesday, 30 August, 2022",30,8,2022
30/8/2022,Booster 2,465096,1.424180347,"Tuesday, 30 August, 2022",30,8,2022
31/8/2022,Dose 1,28098167,86.03999437,"Wednesday, 31 August, 2022",31,8,2022
31/8/2022,Dose 2,27504119,84.22094736,"Wednesday, 31 August, 2022",31,8,2022
31/8/2022,Booster 1,16224557,49.68156082,"Wednesday, 31 August, 2022",31,8,2022
31/8/2022,Booster 2,465976,1.426875013,"Wednesday, 31 August, 2022",31,8,2022
1/9/2022,Dose 1,28098457,86.04088238,"Thursday, 1 September, 2022",1,9,2022
1/9/2022,Dose 2,27504551,84.2222702,"Thursday, 1 September, 2022",1,9,2022
1/9/2022,Booster 1,16225461,49.68432898,"Thursday, 1 September, 2022",1,9,2022
1/9/2022,Booster 2,468205,1.433700482,"Thursday, 1 September, 2022",1,9,2022
2/9/2022,Dose 1,28098972,86.04245937,"Friday, 2 September, 2022",2,9,2022
2/9/2022,Dose 2,27505320,84.22462497,"Friday, 2 September, 2022",2,9,2022
2/9/2022,Booster 1,16226372,49.68711858,"Friday, 2 September, 2022",2,9,2022
2/9/2022,Booster 2,471104,1.442577571,"Friday, 2 September, 2022",2,9,2022
3/9/2022,Dose 1,28099249,86.04330758,"Saturday, 3 September, 2022",3,9,2022
3/9/2022,Dose 2,27505947,84.22654492,"Saturday, 3 September, 2022",3,9,2022
3/9/2022,Booster 1,16226862,49.68861901,"Saturday, 3 September, 2022",3,9,2022
3/9/2022,Booster 2,472445,1.446683876,"Saturday, 3 September, 2022",3,9,2022
4/9/2022,Dose 1,28099435,86.04387714,"Sunday, 4 September, 2022",4,9,2022
4/9/2022,Dose 2,27506281,84.22756767,"Sunday, 4 September, 2022",4,9,2022
4/9/2022,Booster 1,16227222,49.68972138,"Sunday, 4 September, 2022",4,9,2022
4/9/2022,Booster 2,473069,1.448594639,"Sunday, 4 September, 2022",4,9,2022
5/9/2022,Dose 1,28099753,86.04485089,"Monday, 5 September, 2022",5,9,2022
5/9/2022,Dose 2,27506495,84.22822296,"Monday, 5 September, 2022",5,9,2022
5/9/2022,Booster 1,16227769,49.69139636,"Monday, 5 September, 2022",5,9,2022
5/9/2022,Booster 2,474311,1.452397794,"Monday, 5 September, 2022",5,9,2022
6/9/2022,Dose 1,28100294,86.0465075,"Tuesday, 6 September, 2022",6,9,2022
6/9/2022,Dose 2,27506743,84.22898237,"Tuesday, 6 September, 2022",6,9,2022
6/9/2022,Booster 1,16228410,49.69335918,"Tuesday, 6 September, 2022",6,9,2022
6/9/2022,Booster 2,475622,1.456412235,"Tuesday, 6 September, 2022",6,9,2022
7/9/2022,Dose 1,28100922,86.04843051,"Wednesday, 7 September, 2022",7,9,2022
7/9/2022,Dose 2,27507046,84.22991019,"Wednesday, 7 September, 2022",7,9,2022
7/9/2022,Booster 1,16229136,49.69558228,"Wednesday, 7 September, 2022",7,9,2022
7/9/2022,Booster 2,477144,1.461072784,"Wednesday, 7 September, 2022",7,9,2022
8/9/2022,Dose 1,28101351,86.04974416,"Thursday, 8 September, 2022",8,9,2022
8/9/2022,Dose 2,27507527,84.23138307,"Thursday, 8 September, 2022",8,9,2022
8/9/2022,Booster 1,16230095,49.69851885,"Thursday, 8 September, 2022",8,9,2022
8/9/2022,Booster 2,479918,1.469567108,"Thursday, 8 September, 2022",8,9,2022
9/9/2022,Dose 1,28101834,86.05122316,"Friday, 9 September, 2022",9,9,2022
9/9/2022,Dose 2,27508364,84.23394606,"Friday, 9 September, 2022",9,9,2022
9/9/2022,Booster 1,16230767,49.7005766,"Friday, 9 September, 2022",9,9,2022
9/9/2022,Booster 2,482091,1.476221097,"Friday, 9 September, 2022",9,9,2022
10/9/2022,Dose 1,28102155,86.05220611,"Saturday, 10 September, 2022",10,9,2022
10/9/2022,Dose 2,27509009,84.23592113,"Saturday, 10 September, 2022",10,9,2022
10/9/2022,Booster 1,16231120,49.70165753,"Saturday, 10 September, 2022",10,9,2022
10/9/2022,Booster 2,483223,1.479687419,"Saturday, 10 September, 2022",10,9,2022
11/9/2022,Dose 1,28102286,86.05260724,"Sunday, 11 September, 2022",11,9,2022
11/9/2022,Dose 2,27509357,84.23698675,"Sunday, 11 September, 2022",11,9,2022
11/9/2022,Booster 1,16231397,49.70250573,"Sunday, 11 September, 2022",11,9,2022
11/9/2022,Booster 2,483829,1.481543064,"Sunday, 11 September, 2022",11,9,2022
12/9/2022,Dose 1,28102391,86.05292877,"Monday, 12 September, 2022",12,9,2022
12/9/2022,Dose 2,27509578,84.23766348,"Monday, 12 September, 2022",12,9,2022
12/9/2022,Booster 1,16231886,49.70400311,"Monday, 12 September, 2022",12,9,2022
12/9/2022,Booster 2,484812,1.484553129,"Monday, 12 September, 2022",12,9,2022
13/9/2022,Dose 1,28102552,86.05342177,"Tuesday, 13 September, 2022",13,9,2022
13/9/2022,Dose 2,27509916,84.23869848,"Tuesday, 13 September, 2022",13,9,2022
13/9/2022,Booster 1,16232585,49.70614353,"Tuesday, 13 September, 2022",13,9,2022
13/9/2022,Booster 2,486143,1.488628813,"Tuesday, 13 September, 2022",13,9,2022
14/9/2022,Dose 1,28102868,86.0543894,"Wednesday, 14 September, 2022",14,9,2022
14/9/2022,Dose 2,27510186,84.23952525,"Wednesday, 14 September, 2022",14,9,2022
14/9/2022,Booster 1,16233279,49.70826865,"Wednesday, 14 September, 2022",14,9,2022
14/9/2022,Booster 2,487572,1.493004584,"Wednesday, 14 September, 2022",14,9,2022
15/9/2022,Dose 1,28103198,86.0553999,"Thursday, 15 September, 2022",15,9,2022
15/9/2022,Dose 2,27510709,84.24112674,"Thursday, 15 September, 2022",15,9,2022
15/9/2022,Booster 1,16234338,49.71151143,"Thursday, 15 September, 2022",15,9,2022
15/9/2022,Booster 2,489680,1.499459536,"Thursday, 15 September, 2022",15,9,2022
16/9/2022,Dose 1,28103376,86.05594496,"Friday, 16 September, 2022",16,9,2022
16/9/2022,Dose 2,27511036,84.24212805,"Friday, 16 September, 2022",16,9,2022
16/9/2022,Booster 1,16234632,49.7124117,"Friday, 16 September, 2022",16,9,2022
16/9/2022,Booster 2,490243,1.50118351,"Friday, 16 September, 2022",16,9,2022
17/9/2022,Dose 1,28103605,86.05664618,"Saturday, 17 September, 2022",17,9,2022
17/9/2022,Dose 2,27511576,84.2437816,"Saturday, 17 September, 2022",17,9,2022
17/9/2022,Booster 1,16234947,49.71337626,"Saturday, 17 September, 2022",17,9,2022
17/9/2022,Booster 2,490975,1.503424983,"Saturday, 17 September, 2022",17,9,2022
18/9/2022,Dose 1,28103717,86.05698914,"Sunday, 18 September, 2022",18,9,2022
18/9/2022,Dose 2,27511847,84.24461143,"Sunday, 18 September, 2022",18,9,2022
18/9/2022,Booster 1,16235146,49.71398563,"Sunday, 18 September, 2022",18,9,2022
18/9/2022,Booster 2,491355,1.504588589,"Sunday, 18 September, 2022",18,9,2022
19/9/2022,Dose 1,28103829,86.0573321,"Monday, 19 September, 2022",19,9,2022
19/9/2022,Dose 2,27512055,84.24524835,"Monday, 19 September, 2022",19,9,2022
19/9/2022,Booster 1,16235652,49.71553506,"Monday, 19 September, 2022",19,9,2022
19/9/2022,Booster 2,492137,1.506983168,"Monday, 19 September, 2022",19,9,2022
20/9/2022,Dose 1,28103995,86.05784041,"Tuesday, 20 September, 2022",20,9,2022
20/9/2022,Dose 2,27512305,84.24601388,"Tuesday, 20 September, 2022",20,9,2022
20/9/2022,Booster 1,16236394,49.71780715,"Tuesday, 20 September, 2022",20,9,2022
20/9/2022,Booster 2,493371,1.510761825,"Tuesday, 20 September, 2022",20,9,2022
21/9/2022,Dose 1,28104117,86.05821399,"Wednesday, 21 September, 2022",21,9,2022
21/9/2022,Dose 2,27512602,84.24692333,"Wednesday, 21 September, 2022",21,9,2022
21/9/2022,Booster 1,16236933,49.71945764,"Wednesday, 21 September, 2022",21,9,2022
21/9/2022,Booster 2,494503,1.514228146,"Wednesday, 21 September, 2022",21,9,2022
22/9/2022,Dose 1,28104395,86.05906526,"Thursday, 22 September, 2022",22,9,2022
22/9/2022,Dose 2,27513053,84.24830435,"Thursday, 22 September, 2022",22,9,2022
22/9/2022,Booster 1,16237991,49.72269736,"Thursday, 22 September, 2022",22,9,2022
22/9/2022,Booster 2,495950,1.518659036,"Thursday, 22 September, 2022",22,9,2022
23/9/2022,Dose 1,28104800,86.06030542,"Friday, 23 September, 2022",23,9,2022
23/9/2022,Dose 2,27513917,84.25095002,"Friday, 23 September, 2022",23,9,2022
23/9/2022,Booster 1,16238667,49.72476736,"Friday, 23 September, 2022",23,9,2022
23/9/2022,Booster 2,497979,1.52487208,"Friday, 23 September, 2022",23,9,2022
24/9/2022,Dose 1,28105019,86.06097602,"Saturday, 24 September, 2022",24,9,2022
24/9/2022,Dose 2,27514482,84.25268012,"Saturday, 24 September, 2022",24,9,2022
24/9/2022,Booster 1,16239166,49.72629535,"Saturday, 24 September, 2022",24,9,2022
24/9/2022,Booster 2,499026,1.528078121,"Saturday, 24 September, 2022",24,9,2022
25/9/2022,Dose 1,28105170,86.0614384,"Sunday, 25 September, 2022",25,9,2022
